sample_id,group_id,model,dataset,split,correct,error,hallucination,rating,hallucination_types,answer_length,ppl,se,umpire
vilp-73-case1,vilp-73,llava,vilp,test,1,0,0,6,,1,1.2839107229750935,-0.0,21.101305282809975
vilp-73-case2,vilp-73,llava,vilp,test,0,1,0,3,,1,1.3278486105549585,1.0707304077071134,27.127845094348757
vilp-73-case3,vilp-73,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.3299521336622502,0.6920871078808866,35.34575394788712
vilp-74-case1,vilp-74,llava,vilp,test,1,0,1,2,vision_hallucination,1,1.0033761665040268,-0.0,-20.177904379555613
vilp-74-case2,vilp-74,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.010355195784309,0.5511788033321224,8.954210401725323
vilp-74-case3,vilp-74,llava,vilp,test,0,1,0,5,,1,1.0041110237463784,0.9711517935283338,-5.140994527174967
vilp-75-case1,vilp-75,llava,vilp,test,1,0,1,2,reasoning_hallucination,1,1.08398691858771,-0.0,24.967309475233282
vilp-75-case2,vilp-75,llava,vilp,test,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.1614599677820348,0.012958694592821524,35.193457983783965
vilp-75-case3,vilp-75,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.201444362810698,-0.0,34.079242895346184
vilp-76-case1,vilp-76,llava,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,2,1.355696020269863,-0.0,14.519191742703361
vilp-76-case2,vilp-76,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.158722764468477,0.9644594565968324,5.301342591324866
vilp-76-case3,vilp-76,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0805940600349726,0.873865530425613,6.8260304568786765
vilp-77-case1,vilp-77,llava,vilp,test,1,0,0,6,,1,1.3581908695795406,-0.0,36.31726775767447
vilp-77-case2,vilp-77,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.3051034051770747,1.001865867507399,19.653496656284236
vilp-77-case3,vilp-77,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.1680368319326249,-0.0,16.638399048021572
vilp-78-case1,vilp-78,llava,vilp,test,1,0,1,2,vision_hallucination,1,1.447142933079833,-0.0,28.143844846135785
vilp-78-case2,vilp-78,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.2604080652965972,0.5461685856651017,28.07045668037196
vilp-78-case3,vilp-78,llava,vilp,test,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.3619992436803252,0.6831379832738078,29.246425019409394
vilp-79-case1,vilp-79,llava,vilp,test,1,0,0,6,,1,1.0018861094163076,0.3233566001028308,-5.978416195966648
vilp-79-case2,vilp-79,llava,vilp,test,1,0,1,1,vision_hallucination,1,1.0002608577825505,0.5000923125958895,-14.8346400459817
vilp-79-case3,vilp-79,llava,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0002072981488979,0.9478594142236658,-10.373919519781264
vilp-80-case1,vilp-80,llava,vilp,test,1,0,1,2,vision_hallucination,1,1.0001998420071492,-0.0,-16.52816842404981
vilp-80-case2,vilp-80,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0004236822723827,-0.0,-17.951449229030633
vilp-80-case3,vilp-80,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.021630648864819,0.67424991453941,-11.950634603860195
vilp-81-case1,vilp-81,llava,vilp,test,1,0,0,6,,1,1.0032572190558948,-0.0,-17.001453602991525
vilp-81-case2,vilp-81,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0003572285521538,0.9322843024684468,-10.685440484186657
vilp-81-case3,vilp-81,llava,vilp,test,1,0,0,6,,1,1.0004116421934475,0.6959431544314723,5.541215197704917
vilp-82-case1,vilp-82,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.0138639212636846,0.49987564973044973,-12.467553534826651
vilp-82-case2,vilp-82,llava,vilp,test,0,1,0,4,,1,1.2333768609434714,0.3074249771746498,-2.0711327092792065
vilp-82-case3,vilp-82,llava,vilp,test,1,0,0,6,,1,1.0014514923117859,-0.0,-15.84574175749085
vilp-83-case1,vilp-83,llava,vilp,test,1,0,0,6,,1,1.347971012124372,0.15721188855463447,45.67428970795691
vilp-83-case2,vilp-83,llava,vilp,test,0,1,0,4,,1,1.6439376627426459,0.6732918485192976,30.745481367895348
vilp-83-case3,vilp-83,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.47385692944862,-0.0,41.1496155496304
vilp-84-case1,vilp-84,llava,vilp,test,1,0,1,2,vision_hallucination,1,1.0020612171636605,0.4797786670885683,-5.215958099097355
vilp-84-case2,vilp-84,llava,vilp,test,1,0,0,6,,1,1.0044730444233674,0.6731689056423582,-12.547589640622324
vilp-84-case3,vilp-84,llava,vilp,test,1,0,0,6,,1,1.0014226588899249,1.0551405545159485,-10.502189877814187
vilp-85-case1,vilp-85,llava,vilp,test,1,0,1,2,vision_hallucination,1,1.0091218945104883,0.5418351671398148,-0.8580977370502989
vilp-85-case2,vilp-85,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.0309407709130907,1.3370572451949858,-9.724513542352469
vilp-85-case3,vilp-85,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0534142243694435,1.3393431249268013,-11.349770402864774
vilp-86-case1,vilp-86,llava,vilp,test,1,0,0,6,,1,1.0110549156690796,-0.0,-13.579188088191618
vilp-86-case2,vilp-86,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.0177796169356608,-0.0,-9.518781766765024
vilp-86-case3,vilp-86,llava,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.010483856915725,0.05836165704915896,3.400039388731825
vilp-87-case1,vilp-87,llava,vilp,test,1,0,0,6,,1,1.0071294823424455,1.0562916040107198,-9.225007738439087
vilp-87-case2,vilp-87,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0042795338732315,0.6809278583611382,-8.577609124719569
vilp-87-case3,vilp-87,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.002504027353097,0.6759050702473894,-10.131200218215552
vilp-88-case1,vilp-88,llava,vilp,test,1,0,0,6,,1,1.233832379016135,-0.0,36.33356005699188
vilp-88-case2,vilp-88,llava,vilp,test,1,0,0,6,,1,1.0016472902021138,0.44314893010578627,12.112421984659584
vilp-88-case3,vilp-88,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,2,1.0082915429942543,0.6899756518924733,16.347922290475744
vilp-89-case1,vilp-89,llava,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.2388317282176682,0.5091023130144844,-9.295068951061184
vilp-89-case2,vilp-89,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0381797867168612,0.5449078728964128,3.6045921526062425
vilp-89-case3,vilp-89,llava,vilp,test,1,0,0,6,,1,1.0931772270604736,1.0596483553208067,19.710793282680818
vilp-90-case1,vilp-90,llava,vilp,test,1,0,0,6,,1,1.0003715753673785,-0.0,-18.487247841415293
vilp-90-case2,vilp-90,llava,vilp,test,0,1,0,4,,1,2.2646107712954278,1.2440246412277023,28.91701241972946
vilp-90-case3,vilp-90,llava,vilp,test,1,0,0,6,,1,1.0007356405439018,-0.0,-14.009001004948374
vilp-91-case1,vilp-91,llava,vilp,test,1,0,1,2,vision_hallucination,1,1.007812380635732,-0.0,-15.432316385393554
vilp-91-case2,vilp-91,llava,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0006837672284927,1.2356649342072394,9.811359832891796
vilp-91-case3,vilp-91,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,2,1.0020907458082737,1.183697898692772,4.922494554073573
vilp-92-case1,vilp-92,llava,vilp,test,1,0,0,6,,1,1.0008157997068872,-0.0,-16.19170566802043
vilp-92-case2,vilp-92,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0010843190860779,0.5425805386665844,3.704367393963162
vilp-92-case3,vilp-92,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.0004348934090554,1.3213712831560667,-10.076924994826069
vilp-93-case2,vilp-93,llava,vilp,test,1,0,0,6,,1,1.0137253950237637,0.6396771781202348,-0.3558385343379946
vilp-93-case1,vilp-93,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.003124952384828,0.2178296992151496,-2.3458069475529744
vilp-93-case3,vilp-93,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0186115512125877,1.0551963445661552,-12.226581488628591
vilp-94-case1,vilp-94,llava,vilp,test,1,0,0,6,,1,1.0018526280129056,-0.0,-18.20910002692523
vilp-94-case2,vilp-94,llava,vilp,test,1,0,0,6,,1,1.001091838389839,0.5007851438115924,-17.37275282635706
vilp-94-case3,vilp-94,llava,vilp,test,1,0,0,4,,1,1.004227638239955,0.9905770651637187,-7.283523336407617
vilp-95-case1,vilp-95,llava,vilp,test,1,0,0,6,,1,1.0036680265759663,-0.0,-12.68792103746284
vilp-95-case2,vilp-95,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0011438772769783,0.6739161636973776,-10.98332102849111
vilp-95-case3,vilp-95,llava,vilp,test,1,0,0,5,,1,1.000563848730653,0.5014643664002909,-11.634434673611745
vilp-96-case1,vilp-96,llava,vilp,test,1,0,0,6,,1,1.0001121344632236,-0.0,-16.912708091271057
vilp-96-case2,vilp-96,llava,vilp,test,1,0,0,6,,1,1.0012189122125261,1.0411271533581137,9.467676737927839
vilp-96-case3,vilp-96,llava,vilp,test,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0025760529982204,0.6734932117373795,-14.829131710865747
vilp-97-case1,vilp-97,llava,vilp,test,1,0,0,6,,1,1.0005900504178942,-0.0,-19.60120612362008
vilp-97-case3,vilp-97,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.000729366648809,-0.0,-17.389884315647635
vilp-97-case2,vilp-97,llava,vilp,test,1,0,1,1,vision_hallucination|reasoning_hallucination,1,1.0005407082755344,0.49920658222149655,-15.456515377051751
vilp-98-case1,vilp-98,llava,vilp,test,0,1,0,5,,1,1.2441525485886054,0.6325396805986173,27.301236378214114
vilp-98-case3,vilp-98,llava,vilp,test,0,1,0,3,,1,1.3267055904130955,1.0763581172386587,7.649099830229785
vilp-98-case2,vilp-98,llava,vilp,test,1,0,0,6,,1,1.0348656430048526,1.3089799193255618,6.623356180329136
vilp-99-case1,vilp-99,llava,vilp,test,1,0,0,6,,1,1.000831127190268,0.4937069517028232,-14.556818456648463
vilp-99-case2,vilp-99,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.000301241866044,0.9404308927298355,-9.95504561890336
vilp-99-case3,vilp-99,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0016003846751214,0.49862119318275233,-14.508288491770772
vilp-100-case1,vilp-100,llava,vilp,test,1,0,0,6,,1,1.0467920232165948,-0.0,-7.944433222375144
vilp-100-case2,vilp-100,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0664606237030798,1.0540926561317567,-11.151369701316007
vilp-100-case3,vilp-100,llava,vilp,test,0,1,0,4,,1,1.1013356886163512,0.9914344270754393,3.2886913262690136
vilp-101-case1,vilp-101,llava,vilp,test,1,0,0,6,,1,1.0004236650433511,-0.0,-19.882606101543157
vilp-101-case2,vilp-101,llava,vilp,test,0,1,1,0,vision_hallucination|reasoning_hallucination,1,1.00040213168082,-0.0,-17.900603028183326
vilp-102-case1,vilp-102,llava,vilp,test,1,0,0,6,,1,1.003147248765272,-0.0,-14.340586589816528
vilp-101-case3,vilp-101,llava,vilp,test,0,1,0,5,,1,1.006120471007107,0.6730944808057444,-16.698130857385035
vilp-102-case2,vilp-102,llava,vilp,test,1,0,0,6,,1,1.0018073320868368,0.9008481959542717,-6.150687250325289
vilp-102-case3,vilp-102,llava,vilp,test,0,1,0,4,,1,1.2202402778205053,1.1169099124796613,46.78826916747162
vilp-103-case1,vilp-103,llava,vilp,test,1,0,1,1,vision_hallucination,1,1.0001577674650417,-0.0,-17.097267049151004
vilp-104-case1,vilp-104,llava,vilp,test,1,0,0,6,,1,1.0427524467085718,0.6493723932704618,-6.3954651001444685
vilp-103-case3,vilp-103,llava,vilp,test,0,1,0,5,,1,1.0001885184678336,0.3681875380598815,-0.47615536250787294
vilp-103-case2,vilp-103,llava,vilp,test,0,1,0,5,,1,1.0001081799958045,0.9474335323116034,-11.757892765075557
vilp-104-case2,vilp-104,llava,vilp,test,1,0,0,6,,1,1.0101877682093534,0.49801597728044866,-14.732840286131335
vilp-105-case1,vilp-105,llava,vilp,test,1,0,1,1,vision_hallucination,1,1.0007707652072562,0.9145186415589277,-7.485045341776558
vilp-104-case3,vilp-104,llava,vilp,test,0,1,1,2,reasoning_hallucination,1,1.0027870664288094,0.5343120624888629,-1.1045391521672432
vilp-106-case1,vilp-106,llava,vilp,test,1,0,0,6,,1,1.001086473490116,-0.0,-19.054451330409794
vilp-105-case3,vilp-105,llava,vilp,test,1,0,0,5,,1,1.0334699112298573,0.9214662258123064,-3.382962295440379
vilp-105-case2,vilp-105,llava,vilp,test,1,0,0,6,,1,1.0014581994468095,0.6735599123382527,-13.054889782133639
vilp-106-case2,vilp-106,llava,vilp,test,1,0,0,6,,1,1.0205084090941214,0.676611004822385,-10.088703885614724
vilp-106-case3,vilp-106,llava,vilp,test,0,1,0,4,,1,3.876507320764162,1.0657308712413025,19.87925759031202
vilp-107-case1,vilp-107,llava,vilp,test,0,1,0,4,,1,1.001027618071134,-0.0,-14.166333759690163
vilp-107-case2,vilp-107,llava,vilp,test,1,0,1,2,reasoning_hallucination,1,1.000979880867713,0.6718987308909147,-11.654056314506843
vilp-108-case1,vilp-108,llava,vilp,test,1,0,0,6,,1,1.0058256798992504,0.42993065876933684,-6.255932844864391
vilp-108-case2,vilp-108,llava,vilp,test,1,0,0,6,,1,1.111207985030246,0.96851888384294,21.56437278951201
vilp-107-case3,vilp-107,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0019059403437616,-0.0,0.5636691416653665
vilp-109-case1,vilp-109,llava,vilp,test,1,0,0,6,,1,1.0004841185001145,1.585532269755959,-0.6375478587829013
vilp-108-case3,vilp-108,llava,vilp,test,0,1,0,4,,2,1.6964470751360634,1.496975228324203,15.54209265155552
vilp-109-case2,vilp-109,llava,vilp,test,1,0,0,6,,1,1.269053594243945,0.9675517730663887,9.439156005877186
vilp-109-case3,vilp-109,llava,vilp,test,1,0,0,6,,1,1.0102926212413483,1.036113855500824,22.149192711904774
vilp-110-case1,vilp-110,llava,vilp,test,1,0,0,6,,1,1.0048729180488973,0.6656966330005221,2.558944376676763
vilp-110-case2,vilp-110,llava,vilp,test,1,0,0,6,,1,1.054275691573939,1.2031776672542362,14.88775582796966
vilp-110-case3,vilp-110,llava,vilp,test,1,0,0,5,,1,1.0363096526922697,1.262190766962378,15.941838854093266
vilp-111-case1,vilp-111,llava,vilp,test,1,0,0,6,,1,1.0185881442607485,0.8392879481848046,11.495044303703695
vilp-112-case1,vilp-112,llava,vilp,test,1,0,0,6,,1,1.097544106644506,0.515258642760773,-5.885196036085807
vilp-111-case3,vilp-111,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0710068201340326,0.964103512364265,26.404092353482014
vilp-111-case2,vilp-111,llava,vilp,test,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.08451091827538,0.9531596402613611,-9.924914675866573
vilp-112-case2,vilp-112,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.1961659148743216,1.4820608063914866,36.35457115333295
vilp-112-case3,vilp-112,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.011441411979041,0.839266039326567,16.74148065129776
vilp-113-case1,vilp-113,llava,vilp,test,1,0,0,6,,1,1.0068101881847131,0.9280073124650137,-8.877127422292492
vilp-113-case2,vilp-113,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.846369296813891,0.6735818239710198,-13.966682240500187
vilp-113-case3,vilp-113,llava,vilp,test,1,0,1,2,vision_hallucination,1,1.019106983893333,0.45687095812991685,-9.208503040355971
vilp-114-case1,vilp-114,llava,vilp,test,1,0,1,2,vision_hallucination|reasoning_hallucination,1,1.0003466606166163,-0.0,-15.820055280598833
vilp-114-case3,vilp-114,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.0763720806549422,0.7782816201492482,24.053825083244615
vilp-114-case2,vilp-114,llava,vilp,test,1,0,0,6,,1,1.0257001300777635,0.6680650249882063,3.1404339305547584
vilp-115-case1,vilp-115,llava,vilp,test,1,0,0,6,,1,1.0021203757369506,-0.0,-20.991737724711
vilp-115-case2,vilp-115,llava,vilp,test,0,1,0,4,,1,1.00019298839721,0.49801547884355746,-11.804855947885475
vilp-115-case3,vilp-115,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0004564372707392,0.6929982583369971,5.045682738652578
vilp-116-case1,vilp-116,llava,vilp,test,0,1,0,4,,1,1.3363618807091204,1.0800001638081302,7.11033970131667
vilp-116-case2,vilp-116,llava,vilp,test,1,0,0,6,,1,1.1481940105252877,0.6766143507519362,-9.504652142107107
vilp-117-case1,vilp-117,llava,vilp,test,1,0,0,6,,1,1.0068403280037508,0.006818558284008156,18.54156404177187
vilp-116-case3,vilp-116,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0013655423614594,1.3149833351899405,-2.1516122958002324
vilp-118-case1,vilp-118,llava,vilp,test,1,0,0,5,,1,1.000594423459374,-0.0,-19.57320401843351
vilp-117-case3,vilp-117,llava,vilp,test,1,0,0,6,,1,1.0076454886495387,1.0585239268346374,3.5530845444723553
vilp-117-case2,vilp-117,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.4178715999092044,1.1374291187960528,30.12003138421005
vilp-118-case3,vilp-118,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0281065719306208,0.5758084415272816,13.743581711106094
vilp-118-case2,vilp-118,llava,vilp,test,0,1,0,5,,1,1.1287624062200559,1.4453626442760084,28.574343637790786
vilp-119-case1,vilp-119,llava,vilp,test,1,0,0,6,,1,1.039361242477467,0.476986318862476,-7.243417695559721
vilp-119-case2,vilp-119,llava,vilp,test,1,0,0,6,,1,1.00249551736579,0.6821522537535059,-4.466768794596238
vilp-119-case3,vilp-119,llava,vilp,test,0,1,0,4,,1,1.0070986796597092,0.8964989562171222,1.5190928463228257
vilp-120-case2,vilp-120,llava,vilp,test,1,0,0,6,,1,1.0028986931475654,-0.0,-0.9657318532030832
vilp-120-case1,vilp-120,llava,vilp,test,0,1,1,2,reasoning_hallucination,1,1.3513672442594231,1.0456084492547604,-7.857779910887536
vilp-120-case3,vilp-120,llava,vilp,test,1,0,1,2,vision_hallucination,1,1.0028338432814057,-0.0,-10.811110210092458
vilp-121-case1,vilp-121,llava,vilp,test,1,0,0,5,,1,1.007115602471307,0.6796353697784416,12.062166996284178
vilp-122-case1,vilp-122,llava,vilp,test,0,1,1,1,vision_hallucination,1,1.0065115320774625,1.6050014650637006,1.559298952696655
vilp-121-case2,vilp-121,llava,vilp,test,1,0,1,2,reasoning_hallucination,1,1.000674878415944,-0.0,-10.704478215610575
vilp-121-case3,vilp-121,llava,vilp,test,0,1,1,1,reasoning_hallucination,1,1.000195264814968,0.922337130335656,19.93581348372691
vilp-122-case2,vilp-122,llava,vilp,test,1,0,0,6,,1,1.0052729682023356,-0.0,-12.630586849833449
vilp-122-case3,vilp-122,llava,vilp,test,1,0,0,6,,1,1.0004357099397296,-0.0,-12.132407216566786
vilp-123-case1,vilp-123,llava,vilp,test,1,0,0,6,,1,1.0119137233635558,-0.0,-3.83630285525925
vilp-123-case3,vilp-123,llava,vilp,test,1,0,0,6,,1,1.001532405575444,-0.0,-10.105856842946068
vilp-123-case2,vilp-123,llava,vilp,test,0,1,1,2,reasoning_hallucination,1,1.0018245130181427,1.0051332278185563,10.236873369324751
vilp-124-case1,vilp-124,llava,vilp,test,1,0,0,6,,1,1.0469692936442403,-0.0,-13.50316356474693
vilp-124-case2,vilp-124,llava,vilp,test,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.0025157928769066,1.221746607499327,24.832493380758333
vilp-124-case3,vilp-124,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0251485102779883,0.950577659506154,30.411633444390024
vilp-125-case1,vilp-125,llava,vilp,test,1,0,1,1,vision_hallucination,1,1.0239233911586525,1.2594357342919065,4.789478460372473
vilp-126-case1,vilp-126,llava,vilp,test,1,0,0,5,,1,1.001468425387647,0.49746651872354747,-14.168807172113814
vilp-125-case2,vilp-125,llava,vilp,test,0,1,1,2,vision_hallucination|reasoning_hallucination,1,1.0018583536410732,-0.0,-16.47789582642924
vilp-125-case3,vilp-125,llava,vilp,test,1,0,0,6,,1,1.0005983114108161,0.1867082027316905,-1.8529903128427154
vilp-126-case2,vilp-126,llava,vilp,test,1,0,0,5,,1,1.0012462462011973,0.48632633494213073,-12.870327580942025
vilp-126-case3,vilp-126,llava,vilp,test,0,1,0,4,,1,1.039748549388412,-0.0,-11.073117854235157
vilp-127-case1,vilp-127,llava,vilp,test,1,0,1,1,vision_hallucination,1,1.0652619763860376,-0.0,2.6315057499024217
vilp-127-case3,vilp-127,llava,vilp,test,0,1,1,1,vision_hallucination|reasoning_hallucination,1,1.0053395876297686,0.04602323996888093,5.515984481963221
vilp-127-case2,vilp-127,llava,vilp,test,1,0,0,6,,1,1.0044518277369936,0.94379288124811,0.30501194485181315
vilp-128-case1,vilp-128,llava,vilp,test,0,1,1,2,reasoning_hallucination,1,1.2012829994267336,-0.0,-16.890973141581444
vilp-128-case2,vilp-128,llava,vilp,test,1,0,0,6,,1,1.0005109309942368,-0.0,-18.11738934932174
