model,dataset,method,low_fraction,sample_id,group_id,uq_score,correct,error,hallucination,quadrant,rating
llava,vilp,semantic_entropy,0.2,vilp-206-case3,vilp-206,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-207-case1,vilp-207,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-21-case1,vilp-21,-0.0,1,0,0,correct_clean,5
llava,vilp,semantic_entropy,0.2,vilp-211-case1,vilp-211,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-214-case1,vilp-214,-0.0,1,0,0,correct_clean,5
llava,vilp,semantic_entropy,0.2,vilp-216-case1,vilp-216,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-217-case1,vilp-217,-0.0,1,0,1,correct_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-218-case1,vilp-218,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-22-case1,vilp-22,-0.0,1,0,0,correct_clean,5
llava,vilp,semantic_entropy,0.2,vilp-220-case1,vilp-220,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-225-case1,vilp-225,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-227-case3,vilp-227,-0.0,0,1,0,wrong_clean,3
llava,vilp,semantic_entropy,0.2,vilp-228-case3,vilp-228,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-229-case1,vilp-229,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-229-case2,vilp-229,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-229-case3,vilp-229,-0.0,0,1,1,wrong_hallucination,0
llava,vilp,semantic_entropy,0.2,vilp-23-case1,vilp-23,-0.0,1,0,0,correct_clean,5
llava,vilp,semantic_entropy,0.2,vilp-23-case2,vilp-23,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-230-case1,vilp-230,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-230-case2,vilp-230,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-231-case1,vilp-231,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-231-case2,vilp-231,-0.0,0,1,1,wrong_hallucination,0
llava,vilp,semantic_entropy,0.2,vilp-231-case3,vilp-231,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-232-case1,vilp-232,-0.0,1,0,1,correct_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-232-case3,vilp-232,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-233-case1,vilp-233,-0.0,0,1,0,wrong_clean,4
llava,vilp,semantic_entropy,0.2,vilp-233-case2,vilp-233,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-234-case2,vilp-234,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-234-case3,vilp-234,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-235-case1,vilp-235,-0.0,0,1,0,wrong_clean,4
llava,vilp,semantic_entropy,0.2,vilp-236-case1,vilp-236,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-237-case1,vilp-237,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-237-case3,vilp-237,-0.0,0,1,0,wrong_clean,4
llava,vilp,semantic_entropy,0.2,vilp-240-case1,vilp-240,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-240-case3,vilp-240,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-242-case1,vilp-242,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-242-case2,vilp-242,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-245-case3,vilp-245,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-249-case1,vilp-249,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-251-case1,vilp-251,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-252-case1,vilp-252,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-253-case1,vilp-253,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-253-case3,vilp-253,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-254-case1,vilp-254,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-255-case1,vilp-255,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-257-case1,vilp-257,-0.0,1,0,0,correct_clean,5
llava,vilp,semantic_entropy,0.2,vilp-257-case2,vilp-257,-0.0,1,0,1,correct_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-258-case3,vilp-258,-0.0,1,0,1,correct_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-26-case1,vilp-26,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-26-case2,vilp-26,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-260-case2,vilp-260,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-260-case3,vilp-260,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-261-case1,vilp-261,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-262-case1,vilp-262,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-262-case2,vilp-262,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-263-case1,vilp-263,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-265-case3,vilp-265,-0.0,1,0,1,correct_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-267-case3,vilp-267,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-268-case1,vilp-268,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-270-case3,vilp-270,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-271-case1,vilp-271,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-271-case3,vilp-271,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-273-case1,vilp-273,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-274-case1,vilp-274,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-274-case2,vilp-274,-0.0,0,1,0,wrong_clean,4
llava,vilp,semantic_entropy,0.2,vilp-276-case1,vilp-276,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-279-case1,vilp-279,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-28-case1,vilp-28,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-28-case2,vilp-28,-0.0,0,1,0,wrong_clean,4
llava,vilp,semantic_entropy,0.2,vilp-282-case1,vilp-282,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-283-case1,vilp-283,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-283-case3,vilp-283,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-284-case2,vilp-284,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-286-case3,vilp-286,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-287-case3,vilp-287,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-290-case2,vilp-290,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-291-case1,vilp-291,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-292-case1,vilp-292,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-294-case1,vilp-294,-0.0,1,0,0,correct_clean,5
llava,vilp,semantic_entropy,0.2,vilp-295-case1,vilp-295,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-296-case1,vilp-296,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-299-case1,vilp-299,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-30-case3,vilp-30,-0.0,0,1,0,wrong_clean,4
llava,vilp,semantic_entropy,0.2,vilp-33-case1,vilp-33,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-37-case1,vilp-37,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-39-case1,vilp-39,-0.0,1,0,1,correct_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-39-case3,vilp-39,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-40-case1,vilp-40,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-42-case3,vilp-42,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-43-case1,vilp-43,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-43-case2,vilp-43,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-44-case1,vilp-44,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-44-case2,vilp-44,-0.0,0,1,0,wrong_clean,4
llava,vilp,semantic_entropy,0.2,vilp-49-case1,vilp-49,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-49-case3,vilp-49,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-50-case3,vilp-50,-0.0,0,1,1,wrong_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-51-case1,vilp-51,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-51-case3,vilp-51,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-52-case1,vilp-52,-0.0,1,0,0,correct_clean,6
llava,vilp,semantic_entropy,0.2,vilp-52-case3,vilp-52,-0.0,0,1,1,wrong_hallucination,1
llava,vilp,semantic_entropy,0.2,vilp-53-case1,vilp-53,-0.0,1,0,1,correct_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-54-case1,vilp-54,-0.0,0,1,1,wrong_hallucination,2
llava,vilp,semantic_entropy,0.2,vilp-55-case1,vilp-55,-0.0,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-260-case2,vilp-260,-22.158380162491905,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-44-case1,vilp-44,-21.719290392845057,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-26-case1,vilp-26,-21.60948785419595,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-55-case1,vilp-55,-21.4690753088622,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-22-case1,vilp-22,-21.098094918317187,1,0,0,correct_clean,5
llava,vilp,umpire,0.2,vilp-115-case1,vilp-115,-20.991737724711,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-161-case1,vilp-161,-20.82611662543141,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-8-case1,vilp-8,-20.59565808443927,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-26-case2,vilp-26,-20.589014064160942,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-8-case3,vilp-8,-20.545810003320856,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-240-case1,vilp-240,-20.204286680623323,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-74-case1,vilp-74,-20.177904379555613,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-55-case2,vilp-55,-20.128150432504594,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-101-case1,vilp-101,-19.882606101543157,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-260-case3,vilp-260,-19.854744840184598,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-97-case1,vilp-97,-19.60120612362008,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-118-case1,vilp-118,-19.57320401843351,1,0,0,correct_clean,5
llava,vilp,umpire,0.2,vilp-257-case1,vilp-257,-19.401983999494217,1,0,0,correct_clean,5
llava,vilp,umpire,0.2,vilp-55-case3,vilp-55,-19.35093054313158,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-218-case1,vilp-218,-19.292751364255672,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-229-case1,vilp-229,-19.226739289133914,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-273-case1,vilp-273,-19.18945284071757,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-11-case1,vilp-11,-19.175159266223854,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-299-case1,vilp-299,-19.159340960757955,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-214-case1,vilp-214,-19.134954376403943,1,0,0,correct_clean,5
llava,vilp,umpire,0.2,vilp-106-case1,vilp-106,-19.054451330409794,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-141-case1,vilp-141,-19.02988264227143,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-131-case1,vilp-131,-18.88528440566819,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-130-case1,vilp-130,-18.764258550385144,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-131-case3,vilp-131,-18.708484361933262,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-56-case1,vilp-56,-18.70309975034653,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-44-case2,vilp-44,-18.557143547511807,0,1,0,wrong_clean,4
llava,vilp,umpire,0.2,vilp-90-case1,vilp-90,-18.487247841415293,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-291-case1,vilp-291,-18.463680631776974,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-39-case1,vilp-39,-18.424482032615614,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-11-case2,vilp-11,-18.373492736671597,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-134-case1,vilp-134,-18.24613881615735,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-231-case3,vilp-231,-18.229457021781286,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-94-case1,vilp-94,-18.20910002692523,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-8-case2,vilp-8,-18.19295393490599,0,1,1,wrong_hallucination,0
llava,vilp,umpire,0.2,vilp-131-case2,vilp-131,-18.17832657739397,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-128-case2,vilp-128,-18.11738934932174,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-150-case2,vilp-150,-18.011543048402547,1,0,0,correct_clean,5
llava,vilp,umpire,0.2,vilp-80-case2,vilp-80,-17.951449229030633,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-135-case1,vilp-135,-17.91410624636018,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-101-case2,vilp-101,-17.900603028183326,0,1,1,wrong_hallucination,0
llava,vilp,umpire,0.2,vilp-9-case1,vilp-9,-17.78827240359461,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-216-case1,vilp-216,-17.68139233517727,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-240-case3,vilp-240,-17.654621616515147,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-217-case1,vilp-217,-17.62361436281509,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-160-case2,vilp-160,-17.577889156720403,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-267-case3,vilp-267,-17.541086695225786,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-43-case2,vilp-43,-17.447669595244882,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-97-case3,vilp-97,-17.389884315647635,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-11-case3,vilp-11,-17.38871869371829,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-94-case2,vilp-94,-17.37275282635706,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-9-case3,vilp-9,-17.33640964560837,0,1,0,wrong_clean,4
llava,vilp,umpire,0.2,vilp-230-case1,vilp-230,-17.276123033112764,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-249-case1,vilp-249,-17.274642286963523,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-6-case2,vilp-6,-17.273132425585047,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-139-case1,vilp-139,-17.26678731470803,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-37-case1,vilp-37,-17.13936338754828,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-103-case1,vilp-103,-17.097267049151004,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-81-case1,vilp-81,-17.001453602991525,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-150-case1,vilp-150,-16.964394731177922,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-136-case3,vilp-136,-16.963337079535602,0,1,1,wrong_hallucination,2
llava,vilp,umpire,0.2,vilp-96-case1,vilp-96,-16.912708091271057,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-128-case1,vilp-128,-16.890973141581444,0,1,1,wrong_hallucination,2
llava,vilp,umpire,0.2,vilp-160-case1,vilp-160,-16.817229249448637,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-56-case2,vilp-56,-16.81177809787999,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-197-case1,vilp-197,-16.702226797782345,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-101-case3,vilp-101,-16.698130857385035,0,1,0,wrong_clean,5
llava,vilp,umpire,0.2,vilp-234-case3,vilp-234,-16.631121957960897,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-39-case3,vilp-39,-16.620504229890557,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-6-case1,vilp-6,-16.57012260076235,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-80-case1,vilp-80,-16.52816842404981,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-265-case3,vilp-265,-16.490849610463325,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-125-case2,vilp-125,-16.47789582642924,0,1,1,wrong_hallucination,2
llava,vilp,umpire,0.2,vilp-206-case3,vilp-206,-16.4727878344368,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-145-case3,vilp-145,-16.465850990655643,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-228-case3,vilp-228,-16.44355964975921,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-260-case1,vilp-260,-16.4334413434543,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-262-case1,vilp-262,-16.279206475430488,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-10-case2,vilp-10,-16.23701548397618,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-148-case1,vilp-148,-16.23270039235653,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-230-case2,vilp-230,-16.204138667550104,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-92-case1,vilp-92,-16.19170566802043,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-218-case3,vilp-218,-16.18934310629559,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-139-case3,vilp-139,-16.110488796988868,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-255-case1,vilp-255,-16.1032073485158,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-26-case3,vilp-26,-16.070079557628134,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-175-case1,vilp-175,-16.043861475762146,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-195-case2,vilp-195,-16.015642580784707,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-218-case2,vilp-218,-15.971502122286704,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-254-case1,vilp-254,-15.95318299314781,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-72-case1,vilp-72,-15.944522485434579,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-214-case2,vilp-214,-15.920474794581986,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-250-case1,vilp-250,-15.868378185890677,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-82-case3,vilp-82,-15.84574175749085,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-114-case1,vilp-114,-15.820055280598833,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-145-case2,vilp-145,-15.783025906080276,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-37-case2,vilp-37,-15.704427724630445,1,0,0,correct_clean,5
llava,vilp,umpire,0.2,vilp-56-case3,vilp-56,-15.531393957272199,0,1,1,wrong_hallucination,2
llava,vilp,umpire,0.2,vilp-21-case1,vilp-21,-15.522917228102918,1,0,0,correct_clean,5
llava,vilp,umpire,0.2,vilp-229-case3,vilp-229,-15.49593730245247,0,1,1,wrong_hallucination,0
llava,vilp,umpire,0.2,vilp-97-case2,vilp-97,-15.456515377051751,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-91-case1,vilp-91,-15.432316385393554,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-10-case1,vilp-10,-15.380975765422502,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-165-case1,vilp-165,-15.36002620185457,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-147-case1,vilp-147,-15.290126962685061,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-231-case1,vilp-231,-15.2777402065765,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-6-case3,vilp-6,-15.274866798672095,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-234-case2,vilp-234,-15.257001627823232,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-243-case1,vilp-243,-15.176839168807396,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-256-case2,vilp-256,-15.139473351478015,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-263-case1,vilp-263,-15.115800978697322,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-139-case2,vilp-139,-15.040227046948653,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-174-case3,vilp-174,-15.01992447545145,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-242-case1,vilp-242,-14.886296445920694,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-236-case1,vilp-236,-14.872073534140387,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-177-case1,vilp-177,-14.868036362360819,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-257-case2,vilp-257,-14.857938156634196,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-276-case1,vilp-276,-14.839782873730304,1,0,1,correct_hallucination,2
llava,vilp,umpire,0.2,vilp-79-case2,vilp-79,-14.8346400459817,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-96-case3,vilp-96,-14.829131710865747,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-233-case1,vilp-233,-14.814177953285112,0,1,0,wrong_clean,4
llava,vilp,umpire,0.2,vilp-216-case2,vilp-216,-14.783667670484991,0,1,0,wrong_clean,4
llava,vilp,umpire,0.2,vilp-253-case1,vilp-253,-14.770289367707536,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-44-case3,vilp-44,-14.769038093688492,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-104-case2,vilp-104,-14.732840286131335,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-274-case1,vilp-274,-14.699661314394785,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-177-case2,vilp-177,-14.564475237499106,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-99-case1,vilp-99,-14.556818456648463,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-9-case2,vilp-9,-14.549787853278795,0,1,0,wrong_clean,4
llava,vilp,umpire,0.2,vilp-283-case3,vilp-283,-14.531351618065056,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-296-case1,vilp-296,-14.52047000805912,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-99-case3,vilp-99,-14.508288491770772,0,1,1,wrong_hallucination,1
llava,vilp,umpire,0.2,vilp-237-case1,vilp-237,-14.46041767038289,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-133-case1,vilp-133,-14.420154887873942,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-217-case2,vilp-217,-14.392384928889866,1,0,1,correct_hallucination,1
llava,vilp,umpire,0.2,vilp-285-case3,vilp-285,-14.381847857902459,1,0,0,correct_clean,6
llava,vilp,umpire,0.2,vilp-38-case1,vilp-38,-14.365237779569108,0,1,1,wrong_hallucination,1
